# Vega spectrum from Kurucz models, resolution 500
# microns	erg/s/cm2/micron
80.8117	4219.79
80.8927	4203.45
80.9738	4188.37
81.0550	4170.78
81.1362	4154.44
81.2176	4138.11
81.2990	4121.77
81.3805	4105.43
81.4621	4089.10
81.5437	4072.76
81.6255	4056.42
81.7073	4040.09
81.7892	4023.75
81.8712	4008.67
81.9533	3992.34
82.0354	3976.00
82.1177	3959.66
82.2000	3944.58
82.2824	3928.25
82.3649	3911.91
82.4475	3896.83
82.5301	3880.50
82.6129	3865.42
82.6957	3849.08
82.7786	3834.00
82.8616	3818.92
82.9446	3803.84
83.0278	3787.50
83.1110	3772.42
83.1943	3757.34
83.2777	3742.27
83.3612	3727.19
83.4448	3712.11
83.5285	3697.03
83.6122	3681.95
83.6960	3666.87
83.7799	3651.79
83.8639	3637.96
83.9480	3622.89
84.0321	3607.80
84.1164	3593.98
84.2007	3578.90
84.2851	3565.08
84.3696	3550.00
84.4542	3536.18
84.5389	3521.10
84.6236	3507.27
84.7085	3493.45
84.7934	3479.63
84.8784	3465.80
84.9635	3451.98
85.0486	3438.16
85.1339	3424.34
85.2193	3410.51
85.3047	3396.69
85.3902	3382.87
85.4758	3369.04
85.5615	3355.22
85.6473	3342.65
85.7331	3328.83
85.8191	3315.01
85.9051	3302.44
85.9912	3288.62
86.0774	3276.05
86.1637	3262.23
86.2501	3249.66
86.3366	3235.84
86.4231	3223.27
86.5098	3209.45
86.5965	3196.89
86.6833	3184.32
86.7702	3171.75
86.8572	3157.93
86.9443	3145.36
87.0314	3132.80
87.1187	3120.23
87.2060	3107.66
87.2934	3095.10
87.3810	3082.53
87.4686	3069.96
87.5562	3057.40
87.6440	3043.57
87.7319	3031.01
87.8198	3018.44
87.9079	3005.88
87.9960	2993.31
88.0842	2979.49
88.1725	2966.92
88.2609	2954.35
88.3494	2941.79
88.4380	2927.96
88.5266	2907.86
88.6154	2871.42
88.7042	2813.61
88.7931	2798.53
88.8821	2831.20
88.9713	2847.54
89.0604	2843.77
89.1497	2833.72
89.2391	2821.15
89.3286	2808.58
89.4181	2797.27
89.5078	2789.73
89.5975	2780.94
89.6873	2770.88
89.7772	2760.83
89.8672	2750.78
89.9573	2739.47
90.0475	2729.42
90.1378	2718.11
90.2281	2708.05
90.3186	2696.74
90.4091	2686.69
90.4998	2675.38
90.5905	2665.33
90.6813	2654.02
90.7722	2643.96
90.8632	2632.65
90.9543	2622.60
91.0455	2612.55
91.1368	2601.24
91.2281	2591.19
91.3196	2579.88
91.4111	2569.82
91.5028	2559.77
91.5945	2548.46
91.6863	2538.41
91.7782	2528.35
91.8702	2517.04
91.9623	2506.99
92.0546	2496.94
92.1468	2485.63
92.2392	2474.32
92.3317	2461.75
92.4242	2445.42
92.5169	2421.54
92.6096	2395.15
92.7025	2390.12
92.7954	2398.92
92.8884	2400.18
92.9816	2395.15
93.0748	2387.61
93.1681	2378.81
93.2615	2370.02
93.3550	2359.96
93.4486	2351.17
93.5423	2342.37
93.6360	2332.32
93.7299	2323.52
93.8239	2313.47
93.9179	2304.67
94.0121	2294.62
94.1063	2285.82
94.2007	2275.77
94.2951	2266.97
94.3896	2256.92
94.4843	2246.87
94.5790	2236.81
94.6738	2226.76
94.7687	2214.19
94.8637	2200.37
94.9588	2187.81
95.0540	2182.78
95.1493	2179.01
95.2447	2172.73
95.3402	2166.44
95.4358	2158.90
95.5314	2150.11
95.6272	2142.57
95.7231	2133.77
95.8190	2124.97
95.9151	2117.43
96.0112	2108.64
96.1075	2099.84
96.2038	2092.30
96.3003	2083.50
96.3968	2074.71
96.4935	2067.17
96.5902	2058.37
96.6870	2049.58
96.7840	2042.04
96.8810	2033.24
96.9781	2025.70
97.0753	2016.90
97.1726	2009.36
97.2701	2000.57
97.3676	1993.03
97.4652	1985.49
97.5629	1976.69
97.6607	1969.15
97.7586	1961.61
97.8566	1952.81
97.9547	1945.27
98.0529	1937.73
98.1512	1930.19
98.2496	1921.40
98.3481	1913.86
98.4467	1906.32
98.5454	1898.78
98.6442	1891.24
98.7431	1883.70
98.8421	1876.16
98.9411	1868.62
99.0403	1861.08
99.1396	1853.54
99.2390	1846.00
99.3385	1838.46
99.4381	1830.92
99.5378	1823.38
99.6376	1815.84
99.7374	1808.30
99.8374	1802.02
99.9375	1794.48
100.038	1786.94
100.138	1779.40
100.238	1771.86
100.339	1764.32
100.439	1758.04
100.540	1750.50
100.641	1742.96
100.742	1736.67
100.843	1729.13
100.944	1721.59
101.045	1714.05
101.146	1706.51
101.248	1700.23
101.349	1692.69
101.451	1686.41
101.553	1680.12
101.654	1672.58
101.756	1666.30
101.858	1660.02
101.960	1653.73
102.063	1647.45
102.165	1639.91
102.267	1633.63
102.370	1627.35
102.473	1621.06
102.575	1614.78
102.678	1608.50
102.781	1600.96
102.884	1594.67
102.987	1588.39
103.090	1582.11
103.194	1574.57
103.297	1568.28
103.401	1560.74
103.505	1554.46
103.608	1546.92
103.712	1540.64
103.816	1535.61
103.920	1529.33
104.024	1524.30
104.129	1519.27
104.233	1512.99
104.338	1506.71
104.442	1501.68
104.547	1495.40
104.652	1489.11
104.757	1482.83
104.862	1477.81
104.967	1471.52
105.072	1465.24
105.177	1460.21
105.283	1453.93
105.388	1447.65
105.494	1442.62
105.600	1436.34
105.706	1431.31
105.811	1425.03
105.918	1418.74
106.024	1413.72
106.130	1407.43
106.236	1402.41
106.343	1396.12
106.450	1391.10
106.556	1384.81
106.663	1379.79
106.770	1373.50
106.877	1368.48
106.984	1363.45
107.091	1357.17
107.199	1352.14
107.306	1347.11
107.414	1340.83
107.522	1335.81
107.629	1330.78
107.737	1324.50
107.845	1319.47
107.953	1314.44
108.062	1309.42
108.170	1304.39
108.278	1298.11
108.387	1293.08
108.496	1288.05
108.604	1283.03
108.713	1278.00
108.822	1272.97
108.931	1267.95
109.040	1262.92
109.150	1257.89
109.259	1252.36
109.369	1247.34
109.478	1242.31
109.588	1237.28
109.698	1232.26
109.808	1227.23
109.918	1222.21
110.028	1217.05
110.139	1211.90
110.249	1206.87
110.359	1201.72
110.470	1196.57
110.581	1191.29
110.692	1185.89
110.803	1179.86
110.914	1172.82
111.025	1163.14
111.136	1150.45
111.248	1142.53
111.359	1143.04
111.471	1143.54
111.583	1139.64
111.694	1126.95
111.806	1106.97
111.919	1103.83
112.031	1116.15
112.143	1121.42
112.255	1120.04
112.368	1116.77
112.481	1112.75
112.593	1108.61
112.706	1104.21
112.819	1099.93
112.932	1095.54
113.046	1091.14
113.159	1086.74
113.272	1082.47
113.386	1078.07
113.500	1073.67
113.613	1069.40
113.727	1065.13
113.841	1060.73
113.955	1056.45
114.070	1052.18
114.184	1047.91
114.298	1043.64
114.413	1039.36
114.528	1035.09
114.643	1030.82
114.757	1026.67
114.873	1022.40
114.988	1018.13
115.103	1013.85
115.218	1009.58
115.334	1005.44
115.449	1001.16
115.565	997.016
115.681	992.995
115.797	989.225
115.913	985.329
116.029	981.559
116.146	977.789
116.262	973.894
116.379	969.998
116.495	966.228
116.612	962.333
116.729	958.437
116.846	954.667
116.963	950.772
117.080	947.002
117.198	943.232
117.315	939.462
117.433	935.692
117.551	931.922
117.668	928.152
117.786	924.382
117.905	920.738
118.023	916.968
118.141	913.324
118.259	909.554
118.378	905.910
118.497	902.140
118.615	898.496
118.734	894.726
118.853	890.956
118.973	887.186
119.092	883.290
119.211	879.269
119.331	875.373
119.450	871.980
119.570	868.839
119.690	865.697
119.810	862.556
119.930	859.163
120.050	855.770
120.171	852.503
120.291	849.110
120.412	845.717
120.532	842.449
120.653	839.057
120.774	835.664
120.895	832.396
121.017	829.003
121.138	825.736
121.259	822.343
121.381	819.076
121.503	815.809
121.624	812.542
121.746	809.274
121.868	806.007
121.990	802.740
122.113	799.473
122.235	796.205
122.358	793.064
122.480	789.796
122.603	786.655
122.726	783.513
122.849	780.372
122.972	777.230
123.096	774.088
123.219	770.947
123.342	767.805
123.466	764.664
123.590	761.648
123.714	758.506
123.838	755.490
123.962	752.474
124.086	749.333
124.211	746.317
124.335	743.301
124.460	740.411
124.585	737.395
124.709	734.379
124.835	731.488
124.960	728.472
125.085	725.582
125.210	722.692
125.336	719.676
125.462	716.786
125.587	713.896
125.713	711.005
125.839	708.241
125.965	705.350
126.092	702.460
126.218	699.696
126.345	696.805
126.471	694.041
126.598	691.150
126.725	688.386
126.852	685.621
126.979	682.857
127.106	680.092
127.234	677.327
127.361	674.563
127.489	671.924
127.617	669.159
127.745	666.395
127.873	663.756
128.001	660.991
128.129	658.352
128.258	655.588
128.386	652.949
128.515	650.310
128.644	647.545
128.773	644.780
128.902	642.016
129.031	639.251
129.161	636.235
129.290	633.094
129.420	629.575
129.549	626.559
129.679	624.674
129.809	623.041
129.939	620.904
130.070	618.642
130.200	616.255
130.331	613.867
130.461	611.480
130.592	609.092
130.723	606.579
130.854	604.065
130.985	601.552
131.117	599.039
131.248	596.526
131.380	594.012
131.511	591.373
131.643	588.734
131.775	585.467
131.907	581.195
132.039	575.791
132.172	573.404
132.304	574.157
132.437	573.906
132.570	572.524
132.703	570.765
132.836	568.628
132.969	566.492
133.102	564.356
133.236	562.094
133.369	559.832
133.503	557.696
133.637	555.434
133.771	553.172
133.905	551.035
134.039	548.773
134.173	546.511
134.308	544.375
134.443	542.113
134.577	539.977
134.712	537.841
134.847	535.579
134.982	533.442
135.118	531.306
135.253	529.170
135.389	527.034
135.525	524.897
135.660	522.635
135.796	520.499
135.933	518.363
136.069	516.227
136.205	513.965
136.342	511.703
136.478	509.566
136.615	507.430
136.752	505.545
136.889	503.660
137.027	501.775
137.164	499.765
137.301	497.880
137.439	495.869
137.577	493.858
137.715	491.848
137.853	489.837
137.991	487.701
138.129	485.313
138.268	482.297
138.406	477.271
138.545	468.851
138.684	464.579
138.823	468.600
138.962	471.616
139.102	471.490
139.241	470.234
139.381	468.474
139.520	466.715
139.660	464.956
139.800	463.071
139.940	461.186
140.081	459.301
140.221	457.542
140.362	455.657
140.502	453.897
140.643	452.012
140.784	450.253
140.925	448.368
141.067	446.609
141.208	444.850
141.350	442.965
141.491	441.205
141.633	439.446
141.775	437.687
141.917	435.927
142.060	434.168
142.202	432.409
142.345	430.650
142.487	428.890
142.630	427.131
142.773	425.497
142.916	423.738
143.060	421.979
143.203	420.345
143.347	418.586
143.490	416.952
143.634	415.193
143.778	413.559
143.922	411.800
144.066	410.166
144.211	408.533
144.355	406.899
144.500	405.265
144.645	403.632
144.790	401.873
144.935	400.239
145.081	398.605
145.226	397.097
145.372	395.464
145.517	393.830
145.663	392.196
145.809	390.563
145.955	389.055
146.102	387.421
146.248	385.913
146.395	384.280
146.542	382.772
146.688	381.264
146.835	379.756
146.983	378.122
147.130	376.614
147.278	375.106
147.425	373.598
147.573	372.090
147.721	370.582
147.869	369.074
148.017	367.441
148.166	365.933
148.314	364.425
148.463	362.917
148.612	361.534
148.761	360.027
148.910	358.519
149.059	356.885
149.209	355.251
149.358	353.492
149.508	351.733
149.658	350.476
149.808	349.471
149.958	348.340
150.108	347.083
150.259	345.827
150.409	344.570
150.560	343.188
150.711	341.805
150.862	340.423
151.013	339.166
151.165	337.784
151.316	336.402
151.468	335.019
151.620	333.763
151.772	332.381
151.924	330.998
152.076	329.742
152.229	328.359
152.381	327.103
152.534	325.720
152.687	324.464
152.840	323.081
152.993	321.825
153.147	320.442
153.300	319.186
153.454	317.929
153.608	316.547
153.762	315.290
153.916	314.034
154.070	312.651
154.225	311.395
154.379	310.138
154.534	308.756
154.689	307.373
154.844	305.991
154.999	304.357
155.155	302.598
155.310	300.211
155.466	297.949
155.622	297.446
155.778	297.572
155.934	297.069
156.090	296.189
156.247	295.184
156.403	294.179
156.560	293.048
156.717	291.917
156.874	290.786
157.032	289.655
157.189	288.524
157.347	287.267
157.504	286.136
157.662	285.005
157.820	283.874
157.978	282.743
158.137	281.612
158.295	280.481
158.454	279.350
158.613	278.219
158.772	277.089
158.931	275.957
159.090	274.827
159.250	273.696
159.410	272.690
159.569	271.559
159.729	270.428
159.889	269.172
160.050	268.041
160.210	267.161
160.371	266.030
160.532	265.025
160.693	263.894
160.854	262.888
161.015	261.758
161.176	260.752
161.338	259.747
161.500	258.616
161.662	257.611
161.824	256.605
161.986	255.474
162.148	254.469
162.311	253.464
162.473	252.458
162.636	251.327
162.799	250.322
162.963	249.317
163.126	248.311
163.290	247.306
163.453	246.301
163.617	245.421
163.781	244.416
163.945	243.411
164.110	242.405
164.274	241.400
164.439	240.520
164.604	239.515
164.769	238.510
164.934	237.504
165.099	236.625
165.265	235.619
165.430	234.614
165.596	233.735
165.762	232.729
165.928	231.850
166.095	230.844
166.261	229.965
166.428	228.959
166.595	228.080
166.762	227.074
166.929	226.195
167.096	225.315
167.264	224.435
167.432	223.556
167.599	222.676
167.767	221.671
167.936	220.791
168.104	219.911
168.273	219.032
168.441	218.152
168.610	217.147
168.779	216.142
168.948	214.885
169.118	212.749
169.287	209.356
169.457	207.219
169.627	208.727
169.797	209.984
169.967	209.858
170.137	209.230
170.308	208.476
170.479	207.722
170.650	206.842
170.821	205.963
170.992	205.083
171.163	204.204
171.335	203.198
171.507	202.193
171.679	201.439
171.851	200.811
172.023	200.182
172.196	199.428
172.368	198.674
172.541	197.920
172.714	197.166
172.887	196.412
173.060	195.658
173.234	194.779
173.408	194.025
173.581	193.271
173.755	192.517
173.930	191.637
174.104	190.883
174.279	190.129
174.453	189.375
174.628	188.621
174.803	187.867
174.978	187.113
175.154	186.234
175.329	185.480
175.505	184.726
175.681	183.972
175.857	183.218
176.034	182.464
176.210	181.710
176.387	181.081
176.564	180.327
176.741	179.699
176.918	178.945
177.095	178.191
177.273	177.563
177.450	176.809
177.628	176.055
177.806	175.427
177.985	174.673
178.163	174.044
178.342	173.290
178.520	172.536
178.699	171.908
178.878	171.154
179.058	170.526
179.237	169.772
179.417	169.143
179.597	168.389
179.777	167.635
179.957	166.881
180.138	166.253
180.318	165.625
180.499	164.996
180.680	164.242
180.861	163.488
181.042	162.483
181.224	161.352
181.405	160.221
181.587	159.719
181.769	159.719
181.952	159.467
182.134	158.965
182.317	158.336
182.499	157.834
182.682	157.205
182.865	156.577
183.049	155.949
183.232	155.320
183.416	154.692
183.600	154.064
183.784	153.435
183.968	152.807
184.153	152.179
184.337	151.550
184.522	151.048
184.707	150.419
184.892	149.791
185.077	149.163
185.263	148.535
185.449	147.906
185.635	147.404
185.821	146.775
186.007	146.147
186.194	145.519
186.380	145.016
186.567	144.388
186.754	143.759
186.941	143.257
187.129	142.628
187.316	142.126
187.504	141.497
187.692	140.995
187.880	140.366
188.069	139.864
188.257	139.235
188.446	138.733
188.635	138.104
188.824	137.602
189.013	136.973
189.203	136.471
189.392	135.968
189.582	135.340
189.772	134.837
189.962	134.335
190.153	133.706
190.344	133.204
190.534	132.701
190.725	132.073
190.917	131.570
191.108	131.067
191.300	130.565
191.491	130.062
191.683	129.434
191.875	128.931
192.068	128.428
192.260	127.926
192.453	127.423
192.646	126.920
192.839	126.418
193.033	125.915
193.226	125.337
193.420	124.834
193.614	124.319
193.808	123.816
194.002	123.314
194.197	122.799
194.391	122.296
194.586	121.781
194.781	121.265
194.976	120.738
195.172	120.197
195.368	119.632
195.563	119.079
195.759	118.627
195.956	118.237
196.152	117.810
196.349	117.370
196.546	116.918
196.743	116.465
196.940	116.000
197.137	115.523
197.335	115.058
197.533	114.580
197.731	114.103
197.929	113.625
198.127	113.185
198.326	112.745
198.525	112.306
198.724	111.866
198.923	111.426
199.123	110.986
199.322	110.546
199.522	110.107
199.722	109.642
199.922	109.151
200.123	108.724
200.323	108.347
200.524	107.920
200.725	107.493
200.926	107.053
201.128	106.626
201.329	106.198
201.531	105.759
201.733	105.331
201.936	104.904
202.138	104.489
202.341	104.062
202.543	103.635
202.747	103.208
202.950	102.793
203.153	102.353
203.357	101.913
203.561	101.448
203.765	100.895
203.969	100.116
204.174	98.7842
204.378	97.4396
204.583	97.6407
204.788	98.3193
204.994	98.4198
205.199	98.1936
205.405	97.8669
205.611	97.5025
205.817	97.1255
206.023	96.7359
206.230	96.3589
206.436	95.9694
206.643	95.5798
206.851	95.1903
207.058	94.8133
207.265	94.4237
207.473	94.0467
207.681	93.6697
207.889	93.2802
208.098	92.9032
208.306	92.5262
208.515	92.1366
208.724	91.7596
208.934	91.3701
209.143	90.9805
209.353	90.5658
209.563	90.1134
209.773	89.5857
209.983	88.9448
210.193	88.4798
210.404	88.3667
210.615	88.2411
210.826	88.0023
211.038	87.7007
211.249	87.3865
211.461	87.0472
211.673	86.7080
211.885	86.3687
212.098	86.0294
212.310	85.6775
212.523	85.3382
212.736	84.9989
212.949	84.6596
213.163	84.3078
213.377	83.9685
213.590	83.6292
213.805	83.3025
214.019	82.9632
214.233	82.6239
214.448	82.2972
214.663	81.9579
214.878	81.6311
215.094	81.3044
215.309	80.9651
215.525	80.6384
215.741	80.3117
215.958	79.9975
216.174	79.6708
216.391	79.3441
216.608	79.0299
216.825	78.7032
217.042	78.3890
217.260	78.0749
217.478	77.7481
217.696	77.4340
217.914	77.1198
218.132	76.8182
218.351	76.5041
218.570	76.1899
218.789	75.8757
219.008	75.5742
219.228	75.2600
219.448	74.9584
219.668	74.6442
219.888	74.3427
220.108	74.0285
220.329	73.7269
220.550	73.4127
220.771	73.0986
220.992	72.7844
221.214	72.4577
221.436	72.1184
221.658	71.7791
221.880	71.4775
222.102	71.2262
222.325	70.9874
222.548	70.7361
222.771	70.4848
222.994	70.2083
223.218	69.9444
223.442	69.6680
223.666	69.3915
223.890	69.1150
224.114	68.8386
224.339	68.5747
224.564	68.2982
224.789	68.0218
225.014	67.7453
225.240	67.4814
225.466	67.2050
225.692	66.9411
225.918	66.6646
226.145	66.4007
226.371	66.1242
226.598	65.8604
226.825	65.5965
227.053	65.3326
227.280	65.0687
227.508	64.8048
227.736	64.5409
227.965	64.2896
228.193	64.0257
228.422	63.7618
228.651	63.5104
228.880	63.2465
229.110	62.9952
229.339	62.7439
229.569	62.4926
229.799	62.2412
230.030	61.9773
230.260	61.7386
230.491	61.4872
230.722	61.2359
230.954	60.9846
231.185	60.7458
231.417	60.4945
231.649	60.2557
231.881	60.0044
232.113	59.7657
232.346	59.5269
232.579	59.2881
232.812	59.0494
233.046	58.8106
233.279	58.5719
233.513	58.3331
233.747	58.0943
233.982	57.8556
234.216	57.6294
234.451	57.3906
234.686	57.1644
234.921	56.9257
235.157	56.6995
235.393	56.4733
235.628	56.2471
235.865	56.0083
236.101	55.7821
236.338	55.5559
236.575	55.3423
236.812	55.1161
237.049	54.8899
237.287	54.6637
237.525	54.4501
237.763	54.2239
238.001	54.0103
238.240	53.7841
238.479	53.5704
238.718	53.3442
238.957	53.1306
239.197	52.9170
239.437	52.7034
239.677	52.4772
239.917	52.2635
240.157	52.0499
240.398	51.8237
240.639	51.5975
240.880	51.3588
241.122	51.0823
241.364	50.7681
241.606	50.4288
241.848	50.2529
242.090	50.1901
242.333	50.0644
242.576	49.9011
242.819	49.7000
243.062	49.4612
243.306	49.1345
243.550	48.5816
243.794	47.8527
244.039	47.7145
244.283	48.0664
244.528	48.1920
244.773	48.1166
245.019	47.9658
245.264	47.8025
245.510	47.6140
245.756	47.4255
246.003	47.2370
246.249	47.0485
246.496	46.8600
246.743	46.6715
246.991	46.4956
247.238	46.3071
247.486	46.1186
247.734	45.9301
247.983	45.7416
248.231	45.5657
248.480	45.3772
248.729	45.1887
248.978	45.0127
249.228	44.8242
249.478	44.6357
249.728	44.3844
249.978	44.0954
250.229	43.9446
250.480	43.8441
250.731	43.6933
250.982	43.5425
251.234	43.3665
251.486	43.2032
251.738	43.0273
251.990	42.8639
252.243	42.6880
252.496	42.5246
252.749	42.3487
253.002	42.1853
253.256	42.0094
253.510	41.8460
253.764	41.6701
254.018	41.5067
254.273	41.3434
254.528	41.1674
254.783	41.0041
255.038	40.8407
255.294	40.6773
255.550	40.5140
255.806	40.3506
256.063	40.1873
256.319	40.0239
256.576	39.8605
256.834	39.6972
257.091	39.5338
257.349	39.3830
257.607	39.2196
257.865	39.0563
258.124	38.9055
258.382	38.7421
258.641	38.5913
258.901	38.4405
259.160	38.2772
259.420	38.1264
259.680	37.9756
259.940	37.8122
260.201	37.6614
260.462	37.5106
260.723	37.3598
260.984	37.2090
261.246	37.0582
261.508	36.9074
261.770	36.7566
262.032	36.6058
262.295	36.4676
262.558	36.3168
262.821	36.1660
263.085	36.0278
263.349	35.8770
263.612	35.7262
263.877	35.5880
264.141	35.4497
264.406	35.2989
264.671	35.1607
264.937	35.0099
265.202	34.8717
265.468	34.7335
265.734	34.5952
266.000	34.4570
266.267	34.3188
266.534	34.1805
266.801	34.0423
267.069	33.9041
267.337	33.7658
267.605	33.6276
267.873	33.4894
268.141	33.3512
268.410	33.2129
268.679	33.0873
268.949	32.9490
269.218	32.8234
269.488	32.6851
269.758	32.5469
270.029	32.4212
270.299	32.2956
270.570	32.1573
270.842	32.0317
271.113	31.8935
271.385	31.7678
271.657	31.6421
271.929	31.5165
272.202	31.3908
272.475	31.2526
272.748	31.1269
273.021	31.0012
273.295	30.8756
273.569	30.7499
273.843	30.6242
274.118	30.4986
274.393	30.3729
274.668	30.2473
274.943	30.1216
275.219	29.9834
275.495	29.8451
275.771	29.6818
276.047	29.4933
276.324	29.3550
276.601	29.2796
276.878	29.2168
277.156	29.1288
277.434	29.0283
277.712	28.9152
277.990	28.8147
278.269	28.6890
278.548	28.5759
278.827	28.4628
279.107	28.3497
279.387	28.2366
279.667	28.1110
279.947	27.9979
280.228	27.8848
280.509	27.7591
280.790	27.6334
281.071	27.5203
281.353	27.4198
281.635	27.3193
281.917	27.2188
282.200	27.1057
282.483	27.0051
282.766	26.8920
283.050	26.7915
283.333	26.6784
283.617	26.5779
283.902	26.4648
284.186	26.3642
284.471	26.2637
284.756	26.1506
285.042	26.0501
285.328	25.9370
285.614	25.8365
285.900	25.7234
286.187	25.6228
286.474	25.5097
286.761	25.4092
287.048	25.2835
287.336	25.1453
287.624	24.9568
287.912	24.6552
288.201	24.3662
288.490	24.4165
288.779	24.5296
289.069	24.5421
289.358	24.4793
289.648	24.3913
289.939	24.3034
290.230	24.2154
290.521	24.1149
290.812	24.0143
291.103	23.9264
291.395	23.8258
291.687	23.7253
291.980	23.6373
292.272	23.5368
292.565	23.4488
292.859	23.3483
293.152	23.2604
293.446	23.1598
293.740	23.0719
294.035	22.9713
294.330	22.8834
294.625	22.7954
294.920	22.6949
295.216	22.6069
295.512	22.5189
295.808	22.4184
296.104	22.3304
296.401	22.2425
296.698	22.1545
296.996	22.0665
297.294	21.9786
297.592	21.8906
297.890	21.8027
298.189	21.7147
298.488	21.6267
298.787	21.5388
299.086	21.4382
299.386	21.1995
299.686	19.0255
